"text","created_at","retweet_count","favorite_count","display_text_width"
"If a Black student has a Black teacher by the end of 3rd grade, they’re 13% more likely to go to college.

If they have two Black teachers, it’s 32%. 

Investing in HBCUs and public education matters.",2020-05-16 23:39:00,9317,57385,200
"Excited to join @Bakari_Sellers and @TiffanyDCross on Monday, May 18 at 4pm ET to discuss Bakari’s new memoir. RSVP here to find out how to tune in: https://t.co/ACGQWynj7g https://t.co/bI9GILIJRr",2020-05-16 21:54:02,167,584,172
"From chairing the economics society to pledging @akasorority1908, my time at @HowardU helped make me who I am today.
https://t.co/d6pzxGTRUw",2020-05-16 20:22:18,380,2374,140
"Get ready class of 2020. #ShowMeYourWalk HBCU Edition is about to begin.
https://t.co/1UcdF4I6Wx",2020-05-16 18:04:12,333,1227,96
"Late last night Trump fired the State Department Inspector General who had reportedly opened an investigation into Mike Pompeo. 

His firing must be investigated. Immediately.",2020-05-16 16:27:00,18647,85366,175
"Honored to be a part of #ShowMeYourWalk HBCU Edition today at 2pm ET to celebrate all the graduates who can’t be with their classmates this month. Join us at https://t.co/hebpX4plTC. https://t.co/lwxQuolJJJ",2020-05-16 15:43:29,433,1704,182
".@MaraGay was young, healthy, and active. That all changed in the blink of an eye. 

The aftermath coronavirus is leaving in its wake is sobering. We can’t become complacent.
https://t.co/XuhndpErPY",2020-05-16 01:07:00,1012,3433,198
"Reminder: in the middle of a pandemic Trump and his administration are actively trying to take away health care from millions of Americans.",2020-05-15 22:14:01,11958,42599,139
"@HeatherKenney17 I’m saddened to hear of Brent’s passing and send my prayers to his family and tribe. It’s imperative we do more so our tribal and native communities can fight coronavirus. We can’t leave them behind.",2020-05-15 19:24:57,36,116,199
"We’ve seen the ramifications of an inaccurate death toll after Hurricane Maria and it’s critical we don’t repeat history. 

I’m calling on FEMA and HHS to get their act together and have a federal standard for counting COVID-19 deaths so we can hold the government accountable.",2020-05-15 18:40:02,1498,6228,277
"As of May 13, more than 2,820 federal inmates and 266 staff have tested positive for coronavirus. It’s unacceptable. 

I’m calling for a hearing on the Federal Bureau of Prisons' inept response to the coronavirus pandemic. 
https://t.co/3uRGNl1Scz",2020-05-15 17:37:01,595,2408,247
"Even though our mothers are not here with us anymore, I found comfort in @AyannaPressley's words. https://t.co/wkJ0IrI0We",2020-05-15 14:47:00,350,2188,97
"It’s unfathomable that this needs to be said, but airlines must give customers their money back for canceled flights—not a travel voucher. 
https://t.co/7nQxMriRAE",2020-05-15 01:27:00,2214,10862,163
"Many workers risk contracting coronavirus or passing it along to their loved ones. They have every right to expect their workplace is taking the necessary precautions to protect their health and safety. https://t.co/FWg2wziHja",2020-05-15 00:19:00,590,2350,202
"HBCU grads, it’s time to celebrate. This Saturday, May 16 at 2pm ET I’m a part of #ShowMeYourWalk HBCU Edition, a livestream graduation event celebrating the class of 2020. Come celebrate with us: https://t.co/hebpX4plTC https://t.co/YU4KnpUWXH",2020-05-14 22:38:02,266,887,220
"Dr. Bright's testimony today confirmed it: there's no leadership, no plan.

The Trump administration repeatedly ignored warnings.
His reckless delays cost lives.
And there still aren't enough tests.

Scientists should be leading the way—not the failed occupant of the White House.",2020-05-14 21:25:02,2727,9887,280
"LIVE: Joining @ColorOfChange and @rashadrobinson to discuss the economic and health impacts coronavirus is having on our communities. #TheBlackResponse
https://t.co/czRJjwxOgH",2020-05-14 20:31:39,121,318,175
"Absolutely shameful the Wisconsin Supreme Court put politics above public health.
https://t.co/jcitrPg34X",2020-05-14 19:19:01,1173,5414,105
"Dr. Bright is right. The United States needs a national vaccine strategy now and it's alarming we don't have one. It's critical the vaccine is accessible for all—not just the well-connected or wealthy.",2020-05-14 17:18:15,6976,32946,201
"Looking forward to joining @ColorOfChange and @rashadrobinson at 4:30pm ET today to discuss what Congress can do to protect Black communities and help minority-owned businesses. Be sure to tune in: https://t.co/FTtZzNRiEl https://t.co/voAw7Hfzx9",2020-05-14 15:44:02,103,348,221
"Absolutely staggering—we must get to work and give people the relief they urgently need. That’s why I’m calling for recurring monthly payments, a suspension of credit card interest, fees, and penalties, and more money for food assistance. 
https://t.co/3qLZj2b5my",2020-05-14 14:23:45,1053,4121,263
"Turns out @AyannaPressley and I have a lot in common: we were both interns for the district or state we now represent. Thankful we get to extend these same opportunities to young people today. https://t.co/t2uzvuAUAl",2020-05-14 01:19:00,587,3784,192
"One thing is clear: Dr. Fauci puts the wellbeing of the American people first.

God only knows what kind of repercussions he will face for speaking truth yesterday. https://t.co/schWlYokRp",2020-05-13 23:42:59,1711,8159,164
"Tomorrow night at 7pm ET I’m joining @JahanaHayesCT and @Lily_NEA for a tele-town hall on what we can do to help students and educators throughout this pandemic. RSVP<U+2192>
https://t.co/YCTMxu7WfR",2020-05-13 22:08:01,164,417,191
"Thank you, @MoveOn, for honoring the nearly 85,000 lives we've lost to coronavirus in the United States so far. It didn't have to be this way.
https://t.co/XJehHVBaRU",2020-05-13 20:56:01,1135,4348,166
"Happy 70th birthday to the living legend and longtime hero of mine, @StevieWonder. https://t.co/JA5AqYvbBT",2020-05-13 19:49:02,648,6524,82
"I'm calling for the Department of Justice to investigate #BreonnaTaylor's death. Her family deserves answers.
https://t.co/f0Dkov5D5R",2020-05-13 17:53:38,2508,9176,133
"Aimee Stephens refused to be silenced. She knew the fight for equality must be fought and won with each generation and we are all better because she had the courage to fight. Sending my love to her wife Donna during this time. 
https://t.co/C0gzkVtUyJ",2020-05-13 16:35:01,261,1359,251
"Bill Barr hasn’t been the people’s attorney—he’s been the hand of Donald Trump. He should resign. https://t.co/2umoxG4Irf",2020-05-13 15:02:50,2650,11831,97
"There are two systems of justice in America: one for Trump and his cronies and another one for Ahmaud Arbery and Breonna Taylor. https://t.co/f0Dkov5D5R",2020-05-13 01:40:04,3435,12131,128
"Floridians: @Organize2020FL is hosting a vote by mail virtual campaign kickoff tomorrow. Sign up today to learn how to get involved in your community and make sure our November elections are safe.
https://t.co/7kXhuVPXFQ",2020-05-12 23:19:00,348,935,220
".@AyannaPressley and I stand on the shoulders of the great Shirley Chisholm—and today we chatted about everything from racial disparities to Mother's Day in her presence. 

Watch the full video here: https://t.co/x9PPSsfEdM https://t.co/VFeBusAQxC",2020-05-12 22:01:00,474,2636,223
"Going live on Instagram with @AyannaPressley at 3:15pm ET today to discuss our Saving Our Street Act. Neighborhood and local businesses are the lifeblood of our communities and we must do more to make sure their doors are still open after this pandemic.",2020-05-12 17:15:18,348,1427,253
"Excited to announce my VoteSafe Act is being introduced in the House by @ClyburnSC06 and @mlfudge. It: 
<U+2192>Expands vote-by-mail
<U+2192>Ensures in-person voting is safe
<U+2192>Requires 20+ days of early voting

People shouldn’t have to choose between their health and their right to vote.",2020-05-12 16:28:40,1159,4370,273
"Spread the word to your friends and family: There are special elections in #CA25 and #WI07 today and it’s critical people safely turn out for @ChristyforCA25 and @TriciaforWI. One vote can make a difference.",2020-05-12 14:22:01,2691,6269,207
"We need a change when one in five mothers has hungry children. https://t.co/0stAG6dPFf",2020-05-12 02:22:35,593,2874,62
"Ahmaud Arbery was fatally shot in broad daylight and it's a miscarriage of justice that it took so long to make arrests.

I'm demanding the Department of Justice launch an independent investigation into this case.",2020-05-12 01:28:01,3197,21078,213
"Tomorrow voters in #WI07 have the opportunity to elect @TriciaforWI and bring some overdue change to Wisconsin. But it's going to take everyone coming together to flip this seat blue. Know your voting options to keep you and your family healthy: https://t.co/HwlLm7r8fl",2020-05-11 23:13:01,296,679,269
"Congratulations Nicholas Johnson! You may be the first, but I know you won't be the last. Keep using your gifts to show the next generation of young Black leaders what’s possible.
https://t.co/g3bydGIW3i",2020-05-11 21:27:00,2257,14543,203
"This says it all: Trump’s image is more important to him than American lives.

Nearly 80,000 people have died. Where are the tests?
https://t.co/gnqgSwcKtL",2020-05-11 20:07:05,1660,6170,155
"Trump is trying to tweet his way into flipping #CA25—we won’t let him. 

Tomorrow, voters have the chance to elect @ChristyforCA25 to Congress. This race is close and every dollar counts to getting her over that finish line. Can you chip in now?
https://t.co/ftKlvCzBi0",2020-05-11 17:34:01,2221,4667,269
"In the past few weeks I’ve introduced legislation that would:
<U+2705>Provide people $2,000 monthly payments throughout this crisis
<U+2705>Establish a racial &amp; ethnic disparities task force
<U+2705>Get money in the hands of minority-owned &amp; micro-businesses

People are suffering. We must act—now.",2020-05-11 16:17:01,1819,7205,285
"A one-time $1,200 payment is nowhere near enough. Congress must immediately pass my bill to help people make ends meet. 
https://t.co/PzeVqF9sD3",2020-05-11 14:13:02,2314,9792,144
"Today I’m thinking about the mothers who are in jail simply because they can’t afford to make bail. It’s unjust, but especially during this pandemic. It’s past time we reform our broken bail system. #FreeBlackMamas",2020-05-11 02:01:00,2989,19458,214
"No one should ever go to the emergency room and not have their needs taken seriously.

But for too many Black mothers, that's the reality when they walk through those doors, driven in part by implicit bias in our health care system.

My Maternal CARE Act would help change that.",2020-05-11 00:03:00,1214,6883,278
